setup...ptcl num 
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.7077548404190959e+00, dt = 2.3718828234081040e-02
step = 72
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.7314736686531769e+00, dt = 2.3718828543762806e-02
step = 73
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.7551924971969397e+00, dt = 2.3718828853769629e-02
step = 74
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.7789113260507092e+00, dt = 2.3718829164101288e-02
step = 75
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.8026301552148105e+00, dt = 2.3718829474757435e-02
step = 76
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.8263489846895680e+00, dt = 2.3718829785740071e-02
step = 77
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.8500678144753080e+00, dt = 2.3718830097046801e-02
step = 78
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.8737866445723548e+00, dt = 2.3718830408677324e-02
step = 79
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0080.dat.
//================================
//================================
time = 1.8975054749810321e+00, dt = 2.3718830720631384e-02
step = 80
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.9212243057016634e+00, dt = 2.3718831032908647e-02
step = 81
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.9449431367345720e+00, dt = 2.3718831345508916e-02
step = 82
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.9686619680800810e+00, dt = 2.3718831658431885e-02
step = 83
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 1.9923807997385128e+00, dt = 2.3718831971677245e-02
step = 84
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.0160996317101900e+00, dt = 2.3718832285244767e-02
step = 85
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.0398184639954349e+00, dt = 2.3718832599134161e-02
step = 86
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.0635372965945691e+00, dt = 2.3718832913345152e-02
step = 87
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.0872561295079142e+00, dt = 2.3718833227877486e-02
step = 88
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.1109749627357917e+00, dt = 2.3718833542730876e-02
step = 89
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0090.dat.
//================================
//================================
time = 2.1346937962785226e+00, dt = 2.3718833857905061e-02
step = 90
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.1584126301364277e+00, dt = 2.3718834173375156e-02
step = 91
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.1821314643098026e+00, dt = 2.3718834489165574e-02
step = 92
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.2058502987989681e+00, dt = 2.3718834805276024e-02
step = 93
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.2295691336042442e+00, dt = 2.3718835121706212e-02
step = 94
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.2532879687259504e+00, dt = 2.3718835438455880e-02
step = 95
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.2770068041644063e+00, dt = 2.3718835755525362e-02
step = 96
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.3007256399199316e+00, dt = 2.3718836072913776e-02
step = 97
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.3244444759928453e+00, dt = 2.3718836390620876e-02
step = 98
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.3481633123834662e+00, dt = 2.3718836708646301e-02
step = 99
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0100.dat.
//================================
//================================
time = 2.3718821490921127e+00, dt = 2.3718837026989840e-02
step = 100
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.3956009861191023e+00, dt = 2.3718837345651264e-02
step = 101
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.4193198234647535e+00, dt = 2.3718837664630215e-02
step = 102
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.4430386611293837e+00, dt = 2.3718837983926478e-02
step = 103
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.4667574991133101e+00, dt = 2.3718838303539706e-02
step = 104
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.4904763374168497e+00, dt = 2.3718838623469938e-02
step = 105
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.5141951760403196e+00, dt = 2.3718838943716593e-02
step = 106
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.5379140149840360e+00, dt = 2.3718839264279479e-02
step = 107
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.5616328542483155e+00, dt = 2.3718839585158271e-02
step = 108
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.5853516938334740e+00, dt = 2.3718839906353120e-02
step = 109
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0110.dat.
//================================
//================================
time = 2.6090705337398270e+00, dt = 2.3718840227863389e-02
step = 110
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.6327893739676904e+00, dt = 2.3718840549688754e-02
step = 111
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.6565082145173791e+00, dt = 2.3718840871828965e-02
step = 112
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.6802270553892082e+00, dt = 2.3718841194283777e-02
step = 113
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.7039458965834919e+00, dt = 2.3718841517052905e-02
step = 114
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.7276647381005450e+00, dt = 2.3718841840136048e-02
step = 115
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.7513835799406809e+00, dt = 2.3718842163532972e-02
step = 116
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.7751024221042138e+00, dt = 2.3718842487243388e-02
step = 117
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.7988212645914570e+00, dt = 2.3718842811267016e-02
step = 118
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.8225401074027241e+00, dt = 2.3718843135603629e-02
step = 119
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0120.dat.
//================================
//================================
time = 2.8462589505383278e+00, dt = 2.3718843460252891e-02
step = 120
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.8699777939985807e+00, dt = 2.3718843785214602e-02
step = 121
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.8936966377837954e+00, dt = 2.3718844110488434e-02
step = 122
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.9174154818942837e+00, dt = 2.3718844436074162e-02
step = 123
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.9411343263303578e+00, dt = 2.3718844761971475e-02
step = 124
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.9648531710923294e+00, dt = 2.3718845088180146e-02
step = 125
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 2.9885720161805094e+00, dt = 2.3718845414699874e-02
step = 126
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.0122908615952091e+00, dt = 2.3718845741530391e-02
step = 127
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.0360097073367394e+00, dt = 2.3718846068671442e-02
step = 128
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.0597285534054106e+00, dt = 2.3718846396122657e-02
step = 129
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0130.dat.
//================================
//================================
time = 3.0834473998015333e+00, dt = 2.3718846723881661e-02
step = 130
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.1071662465254151e+00, dt = 2.3718847051950376e-02
step = 131
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.1308850935773656e+00, dt = 2.3718847380328645e-02
step = 132
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.1546039409576943e+00, dt = 2.3718847709016104e-02
step = 133
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.1783227886667103e+00, dt = 2.3718848038012535e-02
step = 134
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.2020416367047226e+00, dt = 2.3718848367317639e-02
step = 135
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.2257604850720405e+00, dt = 2.3718848696931204e-02
step = 136
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.2494793337689716e+00, dt = 2.3718849026852899e-02
step = 137
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.2731981827958245e+00, dt = 2.3718849357082513e-02
step = 138
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.2969170321529071e+00, dt = 2.3718849687619725e-02
step = 139
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0140.dat.
//================================
//================================
time = 3.3206358818405270e+00, dt = 2.3718850018464254e-02
step = 140
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.3443547318589912e+00, dt = 2.3718850349615947e-02
step = 141
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.3680735822086070e+00, dt = 2.3718850681074398e-02
step = 142
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.3917924328896816e+00, dt = 2.3718851012839437e-02
step = 143
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.4155112839025210e+00, dt = 2.3718851344910766e-02
step = 144
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.4392301352474317e+00, dt = 2.3718851677288075e-02
step = 145
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.4629489869247196e+00, dt = 2.3718852009971189e-02
step = 146
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.4866678389346908e+00, dt = 2.3718852342959739e-02
step = 147
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.5103866912776507e+00, dt = 2.3718852676253538e-02
step = 148
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.5341055439539044e+00, dt = 2.3718853009852284e-02
step = 149
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0150.dat.
//================================
//================================
time = 3.5578243969637566e+00, dt = 2.3718853343755744e-02
step = 150
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.5815432503075124e+00, dt = 2.3718853677963597e-02
step = 151
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.6052621039854760e+00, dt = 2.3718854012475605e-02
step = 152
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.6289809579979515e+00, dt = 2.3718854347291509e-02
step = 153
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.6526998123452432e+00, dt = 2.3718854682411052e-02
step = 154
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.6764186670276544e+00, dt = 2.3718855017833954e-02
step = 155
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.7001375220454884e+00, dt = 2.3718855353559942e-02
step = 156
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.7238563773990485e+00, dt = 2.3718855689588772e-02
step = 157
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.7475752330886372e+00, dt = 2.3718856025920151e-02
step = 158
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.7712940891145572e+00, dt = 2.3718856362553883e-02
step = 159
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0160.dat.
//================================
//================================
time = 3.7950129454771111e+00, dt = 2.3718856699489633e-02
step = 160
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.8187318021766008e+00, dt = 2.3718857036727152e-02
step = 161
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.8424506592133278e+00, dt = 2.3718857374266170e-02
step = 162
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.8661695165875942e+00, dt = 2.3718857712106470e-02
step = 163
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.8898883742997006e+00, dt = 2.3718858050247725e-02
step = 164
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.9136072323499485e+00, dt = 2.3718858388689760e-02
step = 165
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.9373260907386380e+00, dt = 2.3718858727432218e-02
step = 166
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.9610449494660704e+00, dt = 2.3718859066474914e-02
step = 167
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 3.9847638085325454e+00, dt = 2.3718859405817503e-02
step = 168
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.0084826679383632e+00, dt = 2.3718859745459790e-02
step = 169
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0170.dat.
//================================
//================================
time = 4.0322015276838226e+00, dt = 2.3718860085401468e-02
step = 170
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.0559203877692243e+00, dt = 2.3718860425642307e-02
step = 171
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.0796392481948667e+00, dt = 2.3718860766182168e-02
step = 172
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.1033581089610491e+00, dt = 2.3718861107020657e-02
step = 173
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.1270769700680701e+00, dt = 2.3718861448157536e-02
step = 174
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.1507958315162279e+00, dt = 2.3718861789592493e-02
step = 175
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.1745146933058201e+00, dt = 2.3718862131325253e-02
step = 176
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.1982335554371453e+00, dt = 2.3718862473355643e-02
step = 177
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.2219524179105008e+00, dt = 2.3718862815683341e-02
step = 178
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.2456712807261843e+00, dt = 2.3718863158308071e-02
step = 179
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0180.dat.
//================================
//================================
time = 4.2693901438844923e+00, dt = 2.3718863501229624e-02
step = 180
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.2931090073857217e+00, dt = 2.3718863844447692e-02
step = 181
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.3168278712301698e+00, dt = 2.3718864187962027e-02
step = 182
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.3405467354181315e+00, dt = 2.3718864531772393e-02
step = 183
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.3642655999499036e+00, dt = 2.3718864875878504e-02
step = 184
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.3879844648257817e+00, dt = 2.3718865220280119e-02
step = 185
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.4117033300460617e+00, dt = 2.3718865564941374e-02
step = 186
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.4354221956110029e+00, dt = 2.3718865909933603e-02
step = 187
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.4591410615209366e+00, dt = 2.3718866255220562e-02
step = 188
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.4828599277761567e+00, dt = 2.3718866600800151e-02
step = 189
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0190.dat.
//================================
//================================
time = 4.5065787943769573e+00, dt = 2.3718866946673967e-02
step = 190
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.5302976613236314e+00, dt = 2.3718867292841714e-02
step = 191
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.5540165286164731e+00, dt = 2.3718867639303209e-02
step = 192
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.5777353962557763e+00, dt = 2.3718867986058104e-02
step = 193
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.6014542642418341e+00, dt = 2.3718868333106168e-02
step = 194
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.6251731325749406e+00, dt = 2.3718868680447189e-02
step = 195
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.6488920012553878e+00, dt = 2.3718869028080829e-02
step = 196
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.6726108702834690e+00, dt = 2.3718869376006920e-02
step = 197
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.6963297396594763e+00, dt = 2.3718869724225111e-02
step = 198
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.7200486093837011e+00, dt = 2.3718870072735203e-02
step = 199
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0200.dat.
//================================
//================================
time = 4.7437674794564364e+00, dt = 2.3718870421572502e-02
step = 200
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.7674863498780091e+00, dt = 2.3718870770665135e-02
step = 201
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.7912052206486742e+00, dt = 2.3718871120048900e-02
step = 202
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.8149240917687228e+00, dt = 2.3718871469723513e-02
step = 203
//================================
2.6094367082574067e+01
6.5235917706434350e+01
